dummy 
dummy 
dummy 
dummy 
dummy 
dummy 
dummy 
dummy 
dummy 
dummy 
dummy 
dummy 
dummy 
0.0 0.0 0.0
0.0 -0.0 0.0
0.0 -0.0010165318468841156 0.0
0.0 -0.0007623548745409668 0.0
0.0 -0.0005386156969091698 0.0
0.0 -0.00036239053752325364 0.0
0.0 -0.00021675932240605703 0.0
0.0 -8.843944437956908e-05 0.0
0.0 2.9754476468476293e-05 0.0
0.0 0.0001412317557705285 0.0
0.0 0.00024747359930193204 0.0
0.0 0.0003490020451090622 0.0
0.0 0.0004458893652491892 0.0
0.0 0.0005379769757653454 0.0
0.0 0.000624995333835709 0.0
0.0 0.0007066277672974936 0.0
0.0 0.0007825353005425761 0.0
0.0 0.0008523799941610132 0.0
0.0 0.000915854725911518 0.0
0.0 0.0009726605136639754 0.0
0.0 0.0010225278438357977 0.0
0.0 0.0010652296706541774 0.0
0.0 0.0011005589263026554 0.0
0.0 0.0011283546758241191 0.0
0.0 0.0011484843252094383 0.0
0.0 0.0011608528126824545 0.0
0.0 0.0011654042436470408 0.0
0.0 0.0011621174231686517 0.0
0.0 0.0011510066717163442 0.0
0.0 0.0011321288287710338 0.0
0.0 0.0011055716010878794 0.0
0.0 0.0010714568449352064 0.0
0.0 0.0010299580277944285 0.0
0.0 0.000981268457100423 0.0
0.0 0.0009256138415460781 0.0
0.0 0.0008632774159941878 0.0
0.0 0.0007945476184978447 0.0
0.0 0.0007197366774857113 0.0
0.0 0.0006392076066451074 0.0
0.0 0.0005532975542301522 0.0
0.0 0.00046234457891239085 0.0
0.0 0.0003666285880618141 0.0
0.0 0.00026637003942888457 0.0
0.0 0.0001615463378449476 0.0
0.0 5.170927238488708e-05 0.0
0.0 -6.445887088247731e-05 0.0
0.0 -0.0001902016416625142 0.0
0.0 -0.00033248958882550414 0.0
0.0 -0.0005050579717663624 0.0
0.0 -0.0007264373069179263 0.0
0.0 -0.000978820805153968 0.0
0.0 -0.0 0.0
0.0 0.0 0.0
-0.05383515748153965 0.0 0.0
-0.06255819450051359 0.0010412196398898196 0.0
-0.06647103568174387 0.0007793391020983651 0.0
-0.06868209141469767 0.0005482249912375257 0.0
-0.0698917162228466 0.0003660781680418328 0.0
-0.0703795710996978 0.0002156862908183626 0.0
-0.07027328216627877 8.336083536446855e-05 0.0
-0.06963815718110775 -3.836426846688554e-05 0.0
-0.06851373408549423 -0.00015305947229438506 0.0
-0.06692869541330497 -0.00026229095006766797 0.0
-0.06490745775145387 -0.00036662280107562325 0.0
-0.062472882552304765 -0.0004661468385159912 0.0
-0.05964770681308219 -0.0005607119047615974 0.0
-0.056455224471413074 -0.0006500493714748201 0.0
-0.05291957902270165 -0.0007338399596739822 0.0
-0.04906598788462316 -0.0008117400829155861 0.0
-0.044920843627385895 -0.0008834062375644889 0.0
-0.040511476439134136 -0.0009485256733537945 0.0
-0.035866318003516556 -0.0010067936827088506 0.0
-0.03101478337442077 -0.0010579354352330645 0.0
-0.025986997148287807 -0.0011017192759635282 0.0
-0.020813918421966844 -0.0011379340077743042 0.0
-0.015526994276821835 -0.0011664154757076337 0.0
-0.010158181216159167 -0.001187028602710418 0.0
-0.0047397670931902695 -0.0011996767584537074 0.0
0.0006958244538126135 -0.0012043034314227776 0.0
0.006116089429694682 -0.0012008876978175955 0.0
0.011488634077427241 -0.001189444975038285 0.0
0.016781281424467945 -0.001170034105258455 0.0
0.021962246308004203 -0.001142745495244463 0.0
0.027000171904452627 -0.0011077044926124334 0.0
0.03186441492707949 -0.0010650891580009849 0.0
0.03652508780321946 -0.0010150980302817345 0.0
0.04095308718864803 -0.0009579627879408108 0.0
0.04512047552560945 -0.0008939735298595456 0.0
0.049000349832407065 -0.0008234253390532501 0.0
0.05256679768020048 -0.0007466367346959394 0.0
0.05579527683308814 -0.0006639766464618876 0.0
0.058662189232820204 -0.0005757861273955503 0.0
0.06114491043772082 -0.00048240499754417316 0.0
0.06322121726470514 -0.00038411101420731596 0.0
0.06486918318398173 -0.0002811170194324959 0.0
0.06606557996022384 -0.00017338090514980664 0.0
0.06678342778092292 -6.0413404229915985e-05 0.0
0.06698691420231846 5.918534365805016e-05 0.0
0.06661749505451342 0.00018882192541389554 0.0
0.0655631158855565 0.0003357625829748684 0.0
0.06357846488119326 0.0005141618041078549 0.0
0.06010143261405549 0.0007428198374224 0.0
0.05151827712771093 0.0010026447189828021 0.0
0.0 0.0 0.0
0.0 0.0 -0.0010895134264899075
-0.06254384366710634 0.0 0.0011148651982047391
-0.06889859553954834 0.0013575297392761857 0.001516608457513969
-0.07181622908835215 0.0012091581419239313 0.001564491837619295
-0.07373546249458524 0.000957048024640783 0.0015598429754169417
-0.07485791767444046 0.0006913386142239479 0.0015522179827167795
-0.07529512217475604 0.0004381154168746823 0.0015437700984864487
-0.07512587500763987 0.0001999188476194369 0.0015308629349225058
-0.07440322095843713 -2.5873957969615697e-05 0.0015109351754878637
-0.07316477934995104 -0.0002416402529338855 0.0014827716956122131
-0.07143998613301175 -0.0004486543772061585 0.0014459629352268119
-0.0692545771580517 -0.0006472885618517281 0.0014005148666731485
-0.06663281284695718 -0.0008373776530999748 0.0013466473761554855
-0.0635988207205574 -0.001018442223838549 0.001284698900451798
-0.06017728575197697 -0.0011898425238512586 0.0012150822964130921
-0.05639376883305593 -0.0013508716832220152 0.0011382636839258216
-0.05227493818476522 -0.0015007987902616998 0.0010547504120321208
-0.0478486754017748 -0.0016389075264823115 0.0009650840370820173
-0.04314386185473514 -0.0017645392240762756 0.00086983656513849
-0.03819052381368146 -0.0018770687789724076 0.0007696053125717363
-0.03301971207091504 -0.0019759339043062215 0.0006650092098163516
-0.027663239877903124 -0.002060653416285274 0.0005566863732725955
-0.022153787434819494 -0.002130800664983411 0.0004452903194101834
-0.01652455869719122 -0.00218603627600271 0.0003314873023384157
-0.010809287620455698 -0.0022260867890284653 0.00021595322035115346
-0.005042047880560751 -0.0022507562623729186 9.937049814095995e-05
0.0007429503571954939 -0.0022599286979589133 -1.7574644590847077e-05
0.006511423223739607 -0.0022535622053377687 -0.00013419485016528092
0.012229217666468067 -0.0022316903546605537 -0.0002498049489223481
0.017862408227574584 -0.002194430105038332 -0.0003637236008832935
0.02337750039906486 -0.0021419678759246534 -0.00047527770545150767
0.028741478947979057 -0.0020745636732346128 -0.0005838048047582752
0.03392208246870093 -0.001992572202777021 -0.0006886544488779797
0.03888789056526865 -0.001896403539249111 -0.0007891938093261606
0.04360835598453822 -0.0017865380110624603 -0.0008848103712187596
0.04805414142945199 -0.0016635556693212696 -0.0009749127062400996
0.052197018298313955 -0.0015280695863122398 -0.0010589371286229997
0.05600979996567224 -0.0013807459385572457 -0.0011363508548276897
0.059466648781960285 -0.0012223332733787375 -0.0012066531959411396
0.06254268119589189 -0.0010535619874994754 -0.0012693851640351124
0.06521396293458949 -0.0008751676751964167 -0.0013241390539571565
0.06745693973411006 -0.0006878098721264131 -0.0013705777119074353
0.06924827519366417 -0.0004920568159182494 -0.0014084730404483748
0.07056339417071217 -0.00028815066399724134 -0.0014378047270326023
0.07137441580477463 -7.581124998778661e-05 -0.0014589683465620704
0.07164649800166703 0.0001460927186735817 -0.0014732044364875595
0.07133052252308963 0.00037987956378207036 -0.00148333957542769
0.07035478649668724 0.0006283279591229194 -0.00149378222399564
0.06862006056672104 0.0008902225271415337 -0.0015037518048654332
0.06605359143340185 0.0011418504160403754 -0.0014640992515824632
0.059916703720320805 0.0012938735610343007 -0.001058838830770974
0.0 0.0 0.0010351419422310886
0.0 0.0 -0.0009908625009125204
-0.06715481178617731 0.0 0.0010117676881812357
-0.07259820725339465 0.0013828291956863186 0.0016695739984126194
-0.07470072814507875 0.0012738196530951583 0.0018216529058800775
-0.07616564894849641 0.0010552067613804606 0.001830703927555482
-0.07703941179726158 0.000790688334177462 0.0018104964749472748
